"session_id","user_id","movie_id","watch_date","device_type","watch_duration_minutes","progress_percentage","action","quality","location_country","is_download","user_rating","duration_category"
"session_054184","user_08585","movie_0736",2025-08-03,"Tablet",94.2,65.2,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_054185","user_01852","movie_0304",2025-02-02,"Mobile",28.6,31,"paused",NA,"Canada",FALSE,2,"6-30 minutes"
"session_054186","user_05428","movie_0782",2025-09-02,"Desktop",62.2,50.5,"paused","SD","Canada",FALSE,NA,"1-2 hours"
"session_054187","user_08971","movie_0725",2024-04-20,"Mobile",17.5,27.8,"started",NA,"Canada",FALSE,3,"6-30 minutes"
"session_054188","user_03432","movie_0289",2024-02-17,"Mobile",69.1,26.6,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_054189","user_09891","movie_0036",2024-02-27,"Mobile",32.1,53.2,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054190","user_04483","movie_0725",2025-08-28,"Smart TV",107.8,85,"paused","SD","USA",FALSE,NA,"1-2 hours"
"session_054191","user_06253","movie_0827",2024-12-29,"Mobile",41.8,96.5,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054192","user_06483","movie_0198",2025-10-12,"Desktop",45.4,51.3,"started","HD","USA",TRUE,NA,"31-60 minutes"
"session_054193","user_03272","movie_0197",2024-10-12,"Mobile",51.2,12.3,"completed",NA,"Canada",FALSE,NA,"31-60 minutes"
"session_054194","user_03509","movie_0176",2024-03-08,"Mobile",68.8,71,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_054195","user_06977","movie_0286",2025-04-15,"Laptop",45.5,92.9,"completed","HD","USA",TRUE,NA,"31-60 minutes"
"session_054196","user_03893","movie_0412",2025-08-20,"Desktop",18.2,77.3,"paused","HD","USA",TRUE,NA,"6-30 minutes"
"session_054197","user_03112","movie_0613",2024-07-07,"Smart TV",30.8,67.6,"stopped",NA,"USA",FALSE,NA,"31-60 minutes"
"session_054198","user_04318","movie_0425",2025-08-04,"Laptop",28.1,30.1,"stopped","4K","USA",TRUE,NA,"6-30 minutes"
"session_054199","user_01867","movie_0844",2025-05-23,"Mobile",74.2,55.6,"stopped","HD","Canada",FALSE,NA,"1-2 hours"
"session_054200","user_09245","movie_0058",2025-12-01,"Laptop",22.7,16.4,"stopped","4K","USA",FALSE,NA,"6-30 minutes"
"session_054201","user_00927","movie_0041",2024-08-11,"Laptop",48.3,39.5,"stopped","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054202","user_03773","movie_0523",2025-09-02,"Smart TV",78.6,81.1,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_054203","user_05928","movie_0262",2024-05-24,"Laptop",76.6,43.1,"started","HD","USA",FALSE,5,"1-2 hours"
"session_054204","user_02096","movie_0148",2025-10-13,"Mobile",25.2,91.9,"stopped","4K","Canada",FALSE,NA,"6-30 minutes"
"session_054205","user_09019","movie_0603",2025-07-30,"Tablet",40.6,21.9,"started","4K","USA",FALSE,NA,"31-60 minutes"
"session_054206","user_04696","movie_0413",2025-10-16,"Desktop",52.7,57.5,"started","HD","USA",TRUE,NA,"31-60 minutes"
"session_054207","user_00770","movie_0329",2025-03-11,"Laptop",9,0.1,"paused","4K","USA",FALSE,NA,"6-30 minutes"
"session_054208","user_06715","movie_0768",2024-01-09,"Mobile",148.8,71.5,"paused","SD","Canada",FALSE,NA,"2-4 hours"
"session_054209","user_08649","movie_0232",2024-02-25,"Tablet",65.1,28.8,"completed","4K","Canada",FALSE,2,"1-2 hours"
"session_054210","user_09265","movie_0688",2025-04-19,"Mobile",53.7,5.8,"stopped","SD","Canada",FALSE,NA,"31-60 minutes"
"session_054211","user_02776","movie_0327",2025-12-07,"Smart TV",37.9,30.2,"paused","4K","Canada",TRUE,NA,"31-60 minutes"
"session_054212","user_05368","movie_0341",2025-03-14,"Smart TV",112.6,23.9,"stopped","4K","Canada",FALSE,NA,"1-2 hours"
"session_054213","user_06434","movie_0210",2024-09-08,"Desktop",74.4,65.7,"started","SD","USA",FALSE,NA,"1-2 hours"
"session_054214","user_04631","movie_0382",2024-06-18,"Mobile",26.9,88.6,"started","SD","USA",FALSE,NA,"6-30 minutes"
"session_054215","user_07699","movie_0527",2025-11-11,"Smart TV",48.3,14.3,"completed","4K","USA",FALSE,NA,"31-60 minutes"
"session_054216","user_05503","movie_0514",2024-03-14,"Laptop",22.5,28.4,"started","4K","Canada",FALSE,NA,"6-30 minutes"
"session_054217","user_02972","movie_0097",2024-10-21,"Tablet",30.8,44.2,"paused","SD","Canada",FALSE,NA,"31-60 minutes"
"session_054218","user_04401","movie_0114",2024-04-04,"Mobile",27.2,42.3,"completed","4K","USA",FALSE,5,"6-30 minutes"
"session_054219","user_01643","movie_0459",2025-03-06,"Laptop",88.6,18.1,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_054220","user_01018","movie_0767",2025-05-28,"Mobile",81.2,33.9,"stopped","4K","USA",TRUE,NA,"1-2 hours"
"session_054221","user_04043","movie_0309",2024-05-25,"Tablet",28.4,80.9,"started","4K","USA",TRUE,NA,"6-30 minutes"
"session_054222","user_09656","movie_0183",2025-11-16,"Laptop",6.6,8.9,"completed","4K","USA",FALSE,NA,"6-30 minutes"
"session_054223","user_01512","movie_0966",2025-10-13,"Laptop",61.2,94.8,"started","SD","USA",FALSE,NA,"1-2 hours"
"session_054224","user_05618","movie_0909",2024-05-21,"Mobile",57.3,12.5,"stopped","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054225","user_06276","movie_0172",2024-09-02,"Mobile",125.3,71.3,"paused","HD","USA",FALSE,NA,"2-4 hours"
"session_054226","user_04472","movie_0698",2024-12-18,"Smart TV",96.8,4.2,"paused","HD","Canada",FALSE,NA,"1-2 hours"
"session_054227","user_01722","movie_0657",2025-08-07,"Mobile",95.1,85.7,"stopped","4K","USA",FALSE,3,"1-2 hours"
"session_054228","user_00687","movie_0681",2025-03-13,"Laptop",25.5,64.7,"started","4K","USA",FALSE,NA,"6-30 minutes"
"session_054229","user_04467","movie_0025",2024-01-02,"Desktop",182.9,84.1,"started","SD","USA",FALSE,NA,"2-4 hours"
"session_054230","user_04251","movie_0325",2024-02-18,"Mobile",33.3,18.5,"completed","SD","USA",FALSE,4,"31-60 minutes"
"session_054231","user_06389","movie_0654",2024-10-14,"Tablet",28.6,68.2,"stopped","HD","USA",FALSE,2,"6-30 minutes"
"session_054232","user_03278","movie_0373",2025-08-19,"Mobile",146.7,97.4,"stopped","HD","USA",FALSE,NA,"2-4 hours"
"session_054233","user_05956","movie_0365",2024-11-18,"Desktop",48.2,74.7,"started","HD","USA",FALSE,4,"31-60 minutes"
"session_054234","user_03500","movie_0285",2024-01-09,"Desktop",49.6,18.5,"stopped","HD","USA",FALSE,NA,"31-60 minutes"
"session_054235","user_01445","movie_0180",2024-05-15,"Smart TV",97.7,53.6,"completed","HD","Canada",FALSE,NA,"1-2 hours"
"session_054236","user_08280","movie_0286",2024-10-28,"Mobile",65.3,21.1,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_054237","user_01530","movie_0012",2024-05-01,"Mobile",45.3,26,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_054238","user_03186","movie_0731",2024-11-07,"Desktop",20.4,22.3,"completed","4K","USA",FALSE,NA,"6-30 minutes"
"session_054239","user_00013","movie_0223",2025-01-29,"Mobile",61.4,23.1,"started",NA,"USA",FALSE,4,"1-2 hours"
"session_054240","user_05277","movie_0623",2025-03-10,"Desktop",24.6,74.7,"stopped","4K","USA",FALSE,NA,"6-30 minutes"
"session_054241","user_08512","movie_0477",2025-04-20,"Desktop",154.5,33,"started","4K","USA",TRUE,NA,"2-4 hours"
"session_054242","user_04388","movie_0475",2024-03-13,"Desktop",67,12.6,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_054243","user_04869","movie_0637",2024-05-18,"Tablet",43.6,64.6,"started","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054244","user_09876","movie_0453",2025-04-23,"Mobile",37.3,22.7,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054245","user_05597","movie_0777",2024-01-21,"Desktop",28.2,1.2,"started","4K","USA",FALSE,NA,"6-30 minutes"
"session_054246","user_05771","movie_0026",2025-01-26,"Mobile",102,82.3,"started","HD","USA",FALSE,NA,"1-2 hours"
"session_054247","user_04254","movie_0886",2025-11-12,"Laptop",29,30.4,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_054248","user_08576","movie_0539",2025-11-16,"Desktop",480,88.6,"stopped","HD","Canada",TRUE,4,"Other"
"session_054249","user_06200","movie_0527",2025-11-11,"Mobile",53,81.5,"paused","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054250","user_01097","movie_0463",2024-12-25,"Desktop",82.4,87.3,"stopped","4K","USA",FALSE,NA,"1-2 hours"
"session_054251","user_00970","movie_0482",2024-12-24,"Laptop",244.1,83.2,"started","HD","USA",TRUE,NA,"4-8 hours"
"session_054252","user_06904","movie_0782",2025-01-29,"Desktop",100.6,79.4,"completed","4K","Canada",FALSE,NA,"1-2 hours"
"session_054253","user_02521","movie_0770",2025-09-25,"Laptop",46.2,76.3,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054254","user_03252","movie_0814",2024-02-06,"Mobile",79.1,95.7,"started","4K","Canada",FALSE,5,"1-2 hours"
"session_054255","user_00194","movie_0838",2025-11-14,"Mobile",10.3,78.2,"paused","HD","USA",FALSE,NA,"6-30 minutes"
"session_054256","user_07552","movie_0367",2025-10-18,"Desktop",8.8,80.6,"completed","HD","USA",FALSE,5,"6-30 minutes"
"session_054257","user_01253","movie_0499",2025-02-11,"Laptop",39.3,84.2,"paused","HD","USA",TRUE,NA,"31-60 minutes"
"session_054258","user_00795","movie_0124",2025-12-11,"Mobile",36,0.4,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054259","user_01627","movie_0336",2024-05-07,"Desktop",30.7,8.8,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054260","user_05191","movie_0073",2025-01-28,"Mobile",51.6,74.7,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054261","user_08283","movie_0108",2024-08-17,"Laptop",42.5,39.5,"paused","4K","Canada",FALSE,4,"31-60 minutes"
"session_054262","user_07244","movie_0115",2024-10-11,"Smart TV",11.9,74.7,"completed","4K","USA",FALSE,NA,"6-30 minutes"
"session_054263","user_07365","movie_0848",2025-09-14,"Laptop",12.5,14.2,"completed","HD","USA",FALSE,3,"6-30 minutes"
"session_054264","user_04173","movie_0428",2025-06-25,"Tablet",23,4.6,"completed","SD","USA",FALSE,NA,"6-30 minutes"
"session_054265","user_01321","movie_0726",2024-02-16,"Laptop",9.6,4.6,"stopped","HD","Canada",TRUE,NA,"6-30 minutes"
"session_054266","user_03460","movie_0531",2025-09-29,"Desktop",47.8,81.4,"started","SD","USA",TRUE,NA,"31-60 minutes"
"session_054267","user_02370","movie_0632",2024-01-01,"Mobile",40.8,1.1,"started","HD","Canada",FALSE,5,"31-60 minutes"
"session_054268","user_02469","movie_0072",2025-08-04,"Desktop",91.9,51.5,"started","4K","USA",TRUE,NA,"1-2 hours"
"session_054269","user_09850","movie_0044",2025-10-20,"Laptop",36.9,72.4,"started","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054270","user_04038","movie_0301",2025-10-06,"Desktop",65.1,16.2,"stopped","SD","USA",FALSE,NA,"1-2 hours"
"session_054271","user_00346","movie_0894",2024-11-12,"Laptop",155.2,44.7,"completed","SD","USA",TRUE,NA,"2-4 hours"
"session_054272","user_01665","movie_0725",2025-06-28,"Laptop",57.5,36,"paused","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054273","user_03874","movie_0579",2024-06-24,"Desktop",22.1,66.8,"paused","HD","Canada",FALSE,NA,"6-30 minutes"
"session_054274","user_00650","movie_0719",2024-01-15,"Mobile",18.4,0.9,"stopped","HD","Canada",FALSE,NA,"6-30 minutes"
"session_054275","user_05381","movie_0578",2025-04-23,"Tablet",54.4,32.4,"started","HD","USA",TRUE,NA,"31-60 minutes"
"session_054276","user_07852","movie_0534",2024-06-12,"Tablet",269.8,95.3,"paused","HD","USA",FALSE,NA,"4-8 hours"
"session_054277","user_06293","movie_0145",2024-03-20,"Desktop",139.2,21.5,"completed","SD","USA",TRUE,NA,"2-4 hours"
"session_054278","user_01913","movie_0186",2024-10-29,"Tablet",50.7,18.5,"stopped","HD","USA",FALSE,NA,"31-60 minutes"
"session_054279","user_07197","movie_0848",2025-10-27,"Tablet",45.7,48.1,"completed","HD","USA",FALSE,NA,"31-60 minutes"
"session_054280","user_06096","movie_0687",2025-02-06,"Tablet",48.9,18.1,"stopped","4K","USA",FALSE,NA,"31-60 minutes"
"session_054281","user_08051","movie_0364",2025-03-31,"Laptop",14.1,63.4,"paused","4K","Canada",FALSE,NA,"6-30 minutes"
"session_054282","user_08059","movie_0381",2025-07-29,"Laptop",87.3,84.5,"paused","HD","Canada",FALSE,NA,"1-2 hours"
"session_054283","user_05681","movie_0654",2025-11-02,"Mobile",67.7,0.2,"stopped","4K","Canada",FALSE,NA,"1-2 hours"
"session_054284","user_03261","movie_0369",2025-08-01,"Laptop",43.4,90.4,"stopped","HD","USA",FALSE,NA,"31-60 minutes"
"session_054285","user_02113","movie_0041",2024-06-17,"Smart TV",112.5,29.9,"completed","HD","Canada",FALSE,NA,"1-2 hours"
"session_054286","user_09675","movie_0453",2025-03-27,"Smart TV",20.1,57.5,"stopped","4K","USA",FALSE,NA,"6-30 minutes"
"session_054287","user_08868","movie_0510",2025-10-26,"Tablet",10.8,90.7,"paused","SD","USA",TRUE,NA,"6-30 minutes"
"session_054288","user_00476","movie_0311",2024-11-19,"Desktop",98,83,"started","4K","USA",FALSE,NA,"1-2 hours"
"session_054289","user_00326","movie_0149",2025-08-02,"Laptop",119.2,23.7,"paused","HD","USA",FALSE,NA,"1-2 hours"
"session_054290","user_07687","movie_0976",2024-07-04,"Smart TV",16.4,30.1,"completed","HD","USA",FALSE,NA,"6-30 minutes"
"session_054291","user_03264","movie_0799",2024-06-15,"Mobile",93.3,69.7,"paused","SD","Canada",FALSE,NA,"1-2 hours"
"session_054292","user_08040","movie_0288",2024-07-14,"Tablet",56,12.8,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054293","user_02136","movie_0464",2024-12-01,"Laptop",77,16.4,"paused","4K","USA",FALSE,NA,"1-2 hours"
"session_054294","user_04254","movie_0632",2024-10-03,"Desktop",77.7,95.4,"paused","HD","USA",TRUE,4,"1-2 hours"
"session_054295","user_09489","movie_0009",2025-04-05,"Mobile",20.7,91.2,"stopped","HD","USA",FALSE,4,"6-30 minutes"
"session_054296","user_05036","movie_0549",2024-03-14,"Tablet",45,95.2,"stopped","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054297","user_08136","movie_0752",2024-05-05,"Laptop",25.3,30.5,"started","HD","USA",FALSE,NA,"6-30 minutes"
"session_054298","user_00282","movie_0265",2024-11-10,"Smart TV",59.7,27.9,"completed","4K","USA",TRUE,NA,"31-60 minutes"
"session_054299","user_00657","movie_0789",2024-03-18,"Mobile",197.1,36.3,"stopped","HD","USA",FALSE,NA,"2-4 hours"
"session_054300","user_02211","movie_0824",2024-11-20,"Smart TV",43.7,30.3,"completed",NA,"Canada",TRUE,NA,"31-60 minutes"
"session_054301","user_09093","movie_0776",2025-07-07,"Mobile",71.2,12.4,"started","HD","USA",FALSE,NA,"1-2 hours"
"session_054302","user_07469","movie_0280",2024-12-16,"Mobile",36.6,3.7,"paused","HD","USA",TRUE,4,"31-60 minutes"
"session_054303","user_00144","movie_0080",2024-01-14,"Desktop",75,58.4,"stopped","HD","Canada",TRUE,1,"1-2 hours"
"session_054304","user_03370","movie_0095",2025-04-10,"Laptop",94.7,46,"stopped","HD","Canada",FALSE,NA,"1-2 hours"
"session_054305","user_03934","movie_0404",2025-09-20,"Smart TV",62.8,39.1,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_054306","user_07356","movie_0261",2025-01-04,"Laptop",52.4,91.2,"completed","4K","USA",FALSE,3,"31-60 minutes"
"session_054307","user_02536","movie_0946",2024-11-06,"Desktop",67.8,28,"completed","SD","USA",FALSE,NA,"1-2 hours"
"session_054308","user_09606","movie_0365",2024-09-10,"Smart TV",40,70.3,"completed","4K","USA",FALSE,NA,"31-60 minutes"
"session_054309","user_09236","movie_0898",2024-06-05,"Mobile",84.9,54.6,"completed","HD","Canada",FALSE,5,"1-2 hours"
"session_054310","user_00650","movie_0451",2025-05-05,"Laptop",39.8,72.1,"started","HD","USA",FALSE,4,"31-60 minutes"
"session_054311","user_04761","movie_0570",2025-08-26,"Desktop",137.3,20.2,"started","HD","USA",FALSE,4,"2-4 hours"
"session_054312","user_03292","movie_0352",2025-10-01,"Desktop",205.7,48.5,"completed","HD","USA",FALSE,5,"2-4 hours"
"session_054313","user_07122","movie_0217",2025-02-25,"Desktop",81.4,68.1,"completed","SD","USA",FALSE,NA,"1-2 hours"
"session_054314","user_08365","movie_0867",2024-08-04,"Smart TV",15.9,72.5,"started","HD","USA",FALSE,NA,"6-30 minutes"
"session_054315","user_03022","movie_0670",2025-04-10,"Smart TV",44.6,2.2,"stopped","HD","Canada",TRUE,NA,"31-60 minutes"
"session_054316","user_02049","movie_0015",2025-04-30,"Tablet",33.8,4.9,"paused","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054317","user_05324","movie_0477",2024-03-11,"Tablet",30.7,15.6,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054318","user_01895","movie_0386",2024-12-19,"Tablet",36.7,91,"paused","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054319","user_05321","movie_0454",2024-01-10,"Laptop",49.6,12.8,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_054320","user_03977","movie_0861",2025-04-16,"Desktop",72.6,67.1,"stopped","4K","Canada",FALSE,NA,"1-2 hours"
"session_054321","user_00409","movie_0996",2025-10-11,"Smart TV",48.3,34.4,"paused","4K","USA",FALSE,NA,"31-60 minutes"
"session_054322","user_03376","movie_0768",2025-06-25,"Tablet",48.3,30.9,"stopped","4K","USA",FALSE,NA,"31-60 minutes"
"session_054323","user_06888","movie_0122",2025-03-28,"Mobile",64.1,74.7,"completed","HD","USA",FALSE,4,"1-2 hours"
"session_054324","user_07900","movie_0278",2025-04-24,"Smart TV",146.2,4.5,"completed","4K","USA",FALSE,NA,"2-4 hours"
"session_054325","user_00578","movie_0710",2024-08-27,"Smart TV",26,11.9,"stopped","SD","USA",FALSE,NA,"6-30 minutes"
"session_054326","user_08146","movie_0093",2025-01-15,"Mobile",35.6,29.6,"completed","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054327","user_04178","movie_0830",2024-07-06,"Desktop",165.1,61.5,"stopped","SD","Canada",TRUE,3,"2-4 hours"
"session_054328","user_00603","movie_0081",2024-12-14,"Desktop",33.7,32.1,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054329","user_03756","movie_0224",2025-01-12,"Smart TV",34.4,35.5,"stopped","4K","USA",FALSE,NA,"31-60 minutes"
"session_054330","user_06691","movie_0082",2025-07-17,"Desktop",38.5,93.3,"stopped","HD","USA",TRUE,2,"31-60 minutes"
"session_054331","user_04070","movie_0153",2025-07-12,"Tablet",77.9,8.8,"started","4K","USA",FALSE,3,"1-2 hours"
"session_054332","user_06321","movie_0530",2025-09-27,"Smart TV",56.9,95,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054333","user_05335","movie_0746",2024-06-20,"Mobile",41.1,17.4,"stopped","SD","USA",TRUE,NA,"31-60 minutes"
"session_054334","user_09180","movie_0686",2025-06-26,"Mobile",44.6,35.2,"completed","HD","USA",TRUE,NA,"31-60 minutes"
"session_054335","user_04237","movie_0203",2025-08-27,"Laptop",165.9,52.4,"started","SD","Canada",FALSE,NA,"2-4 hours"
"session_054336","user_04235","movie_0453",2025-06-08,"Desktop",72.9,22.8,"paused","HD","Canada",FALSE,NA,"1-2 hours"
"session_054337","user_03119","movie_0831",2025-06-13,"Smart TV",54.3,35.5,"paused","HD","Canada",FALSE,NA,"31-60 minutes"
"session_054338","user_01084","movie_0182",2024-05-17,"Mobile",27.7,19.3,"paused","HD","USA",TRUE,3,"6-30 minutes"
"session_054339","user_09780","movie_0893",2024-07-07,"Tablet",57.8,80.2,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054340","user_01085","movie_0539",2024-09-24,"Smart TV",103.2,61.7,"completed","HD","USA",FALSE,NA,"1-2 hours"
"session_054341","user_01750","movie_0300",2024-07-21,"Mobile",49.4,19.1,"completed","SD","USA",FALSE,3,"31-60 minutes"
"session_054342","user_03167","movie_0702",2024-06-07,"Laptop",63.6,29.6,"paused","HD","Canada",FALSE,4,"1-2 hours"
"session_054343","user_09848","movie_0494",2024-08-31,"Smart TV",54.4,51.8,"started","SD","USA",FALSE,3,"31-60 minutes"
"session_054344","user_03547","movie_0454",2024-06-13,"Desktop",110.6,66,"stopped","HD","USA",FALSE,NA,"1-2 hours"
"session_054345","user_08232","movie_0075",2024-04-07,"Smart TV",41.7,43.9,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054346","user_01351","movie_0232",2024-02-27,"Smart TV",39.1,53,"started","4K","USA",FALSE,4,"31-60 minutes"
"session_054347","user_01995","movie_0029",2025-08-10,"Smart TV",58.6,85.4,"paused","HD","USA",FALSE,NA,"31-60 minutes"
"session_054348","user_06581","movie_0224",2025-04-08,"Desktop",57.8,74.2,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054349","user_00744","movie_0510",2025-05-28,"Laptop",79.6,92.3,"paused","4K","USA",FALSE,4,"1-2 hours"
"session_054350","user_03283","movie_0516",2024-09-16,"Laptop",54.2,13.8,"completed","4K","Canada",FALSE,NA,"31-60 minutes"
"session_054351","user_04134","movie_0325",2025-03-26,"Mobile",42.1,17.6,"paused","HD","USA",FALSE,2,"31-60 minutes"
"session_054352","user_06612","movie_0828",2024-11-23,"Tablet",54.9,42,"started","HD","USA",FALSE,NA,"31-60 minutes"
"session_054353","user_09299","movie_0466",2024-09-03,"Laptop",22.5,46.3,"paused","HD","USA",FALSE,NA,"6-30 minutes"
